Metadata_Plate,Metadata_Well,assay_type,food_conc_OD,food_type,diluent,diluent_concentration_perc,drug,concentration_um,drug_stock_prep_date,drug_prep_method,strain,bleach,well_censor,well_censor_reason,notes
p001,A01,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,JU775,1,,,
p053,E01,48h,10,15hHB101_20200813,DMSO,1,pzq,325.92593,20200805,serial; see notes,PD1074,3,,,
p053,E02,48h,10,15hHB101_20200813,DMSO,1,pzq,325.92593,20200805,serial; see notes,CX11314,3,,,
p053,E04,48h,10,15hHB101_20200813,DMSO,1,pzq,325.92593,20200805,serial; see notes,DL238,3,,,
p053,E05,48h,10,15hHB101_20200813,DMSO,1,pzq,325.92593,20200805,serial; see notes,MY16,3,,,
p053,E06,48h,10,15hHB101_20200813,DMSO,1,pzq,325.92593,20200805,serial; see notes,CB4856,3,,,
p053,E07,48h,10,15hHB101_20200813,DMSO,1,pzq,325.92593,20200805,serial; see notes,PD1074,3,,,
p053,E08,48h,10,15hHB101_20200813,DMSO,1,pzq,325.92593,20200805,serial; see notes,CX11314,3,,,
p053,E10,48h,10,15hHB101_20200813,DMSO,1,pzq,325.92593,20200805,serial; see notes,DL238,3,,,
p053,E11,48h,10,15hHB101_20200813,DMSO,1,pzq,325.92593,20200805,serial; see notes,MY16,3,,,
p053,E12,48h,10,15hHB101_20200813,DMSO,1,pzq,325.92593,20200805,serial; see notes,CB4856,3,,,
p053,F01,48h,10,15hHB101_20200813,DMSO,1,pzq,488.88889,20200805,serial; see notes,PD1074,3,,,
p053,F02,48h,10,15hHB101_20200813,DMSO,1,pzq,488.88889,20200805,serial; see notes,CX11314,3,,,
p053,F04,48h,10,15hHB101_20200813,DMSO,1,pzq,488.88889,20200805,serial; see notes,DL238,3,,,
p053,F05,48h,10,15hHB101_20200813,DMSO,1,pzq,488.88889,20200805,serial; see notes,MY16,3,,,
p053,F06,48h,10,15hHB101_20200813,DMSO,1,pzq,488.88889,20200805,serial; see notes,CB4856,3,,,
p053,F07,48h,10,15hHB101_20200813,DMSO,1,pzq,488.88889,20200805,serial; see notes,PD1074,3,,,
p053,F08,48h,10,15hHB101_20200813,DMSO,1,pzq,488.88889,20200805,serial; see notes,CX11314,3,,,
p053,F10,48h,10,15hHB101_20200813,DMSO,1,pzq,488.88889,20200805,serial; see notes,DL238,3,,,
p053,F11,48h,10,15hHB101_20200813,DMSO,1,pzq,488.88889,20200805,serial; see notes,MY16,3,,,
p053,F12,48h,10,15hHB101_20200813,DMSO,1,pzq,488.88889,20200805,serial; see notes,CB4856,3,,,
p053,G01,48h,10,15hHB101_20200813,DMSO,1,pzq,733.33333,20200805,serial; see notes,PD1074,3,,,
p053,G02,48h,10,15hHB101_20200813,DMSO,1,pzq,733.33333,20200805,serial; see notes,CX11314,3,,,
p053,G04,48h,10,15hHB101_20200813,DMSO,1,pzq,1100,20200805,serial; see notes,DL238,3,,,
p053,G05,48h,10,15hHB101_20200813,DMSO,1,pzq,733.33333,20200805,serial; see notes,MY16,3,,,
p053,G06,48h,10,15hHB101_20200813,DMSO,1,pzq,733.33333,20200805,serial; see notes,CB4856,3,,,
p053,G07,48h,10,15hHB101_20200813,DMSO,1,pzq,733.33333,20200805,serial; see notes,PD1074,3,,,
p053,G08,48h,10,15hHB101_20200813,DMSO,1,pzq,733.33333,20200805,serial; see notes,CX11314,3,,,
p053,G10,48h,10,15hHB101_20200813,DMSO,1,pzq,733.33333,20200805,serial; see notes,DL238,3,,,
p053,G11,48h,10,15hHB101_20200813,DMSO,1,pzq,733.33333,20200805,serial; see notes,MY16,3,,,
p053,G12,48h,10,15hHB101_20200813,DMSO,1,pzq,733.33333,20200805,serial; see notes,CB4856,3,,,
p053,H01,48h,10,15hHB101_20200813,DMSO,1,pzq,1100,20200805,serial; see notes,PD1074,3,,,
p053,H02,48h,10,15hHB101_20200813,DMSO,1,pzq,1100,20200805,serial; see notes,CX11314,3,,,
p053,H04,48h,10,15hHB101_20200813,DMSO,1,pzq,733.33333,20200805,serial; see notes,DL238,3,,,
p053,H05,48h,10,15hHB101_20200813,DMSO,1,pzq,1100,20200805,serial; see notes,MY16,3,,,
p053,H06,48h,10,15hHB101_20200813,DMSO,1,pzq,1100,20200805,serial; see notes,CB4856,3,,,
p053,H07,48h,10,15hHB101_20200813,DMSO,1,pzq,1100,20200805,serial; see notes,PD1074,3,,,
p053,H08,48h,10,15hHB101_20200813,DMSO,1,pzq,1100,20200805,serial; see notes,CX11314,3,,,
p053,H10,48h,10,15hHB101_20200813,DMSO,1,pzq,1100,20200805,serial; see notes,DL238,3,,,
p053,H11,48h,10,15hHB101_20200813,DMSO,1,pzq,1100,20200805,serial; see notes,MY16,3,,,
p053,H12,48h,10,15hHB101_20200813,DMSO,1,pzq,1100,20200805,serial; see notes,CB4856,3,,,
p054,A01,48h,10,15hHB101_20200813,DMSO,1,pzq,0,20200805,serial; see notes,PD1074,3,,,
p054,A02,48h,10,15hHB101_20200813,DMSO,1,pzq,0,20200805,serial; see notes,CX11314,3,,,
p054,A03,48h,10,15hHB101_20200813,DMSO,1,pzq,0,20200805,serial; see notes,JU775,3,,,
p054,A04,48h,10,15hHB101_20200813,DMSO,1,pzq,0,20200805,serial; see notes,DL238,3,,,
p054,A05,48h,10,15hHB101_20200813,DMSO,1,pzq,0,20200805,serial; see notes,MY16,3,,,
p054,A06,48h,10,15hHB101_20200813,DMSO,1,pzq,0,20200805,serial; see notes,CB4856,3,,,
p054,A07,48h,10,15hHB101_20200813,DMSO,1,pzq,0,20200805,serial; see notes,PD1074,3,,,
p054,A08,48h,10,15hHB101_20200813,DMSO,1,pzq,0,20200805,serial; see notes,CX11314,3,,,
p054,A10,48h,10,15hHB101_20200813,DMSO,1,pzq,0,20200805,serial; see notes,DL238,3,,,
p054,A11,48h,10,15hHB101_20200813,DMSO,1,pzq,0,20200805,serial; see notes,MY16,3,,,
p054,B01,48h,10,15hHB101_20200813,DMSO,1,pzq,96.57064,20200805,serial; see notes,PD1074,3,,,
p054,B02,48h,10,15hHB101_20200813,DMSO,1,pzq,96.57064,20200805,serial; see notes,CX11314,3,,,
p054,B03,48h,10,15hHB101_20200813,DMSO,1,pzq,96.57064,20200805,serial; see notes,JU775,3,,,
p054,B04,48h,10,15hHB101_20200813,DMSO,1,pzq,96.57064,20200805,serial; see notes,DL238,3,,,
p054,B05,48h,10,15hHB101_20200813,DMSO,1,pzq,96.57064,20200805,serial; see notes,MY16,3,,,
p054,B06,48h,10,15hHB101_20200813,DMSO,1,pzq,96.57064,20200805,serial; see notes,CB4856,3,,,
p054,B07,48h,10,15hHB101_20200813,DMSO,1,pzq,96.57064,20200805,serial; see notes,PD1074,3,,,
p054,B08,48h,10,15hHB101_20200813,DMSO,1,pzq,96.57064,20200805,serial; see notes,CX11314,3,,,
p054,B10,48h,10,15hHB101_20200813,DMSO,1,pzq,96.57064,20200805,serial; see notes,DL238,3,,,
p054,B11,48h,10,15hHB101_20200813,DMSO,1,pzq,96.57064,20200805,serial; see notes,MY16,3,,,
p054,C01,48h,10,15hHB101_20200813,DMSO,1,pzq,144.85597,20200805,serial; see notes,PD1074,3,,,
p054,C02,48h,10,15hHB101_20200813,DMSO,1,pzq,144.85597,20200805,serial; see notes,CX11314,3,,,
p054,C03,48h,10,15hHB101_20200813,DMSO,1,pzq,144.85597,20200805,serial; see notes,JU775,3,,,
p054,C04,48h,10,15hHB101_20200813,DMSO,1,pzq,144.85597,20200805,serial; see notes,DL238,3,,,
p054,C05,48h,10,15hHB101_20200813,DMSO,1,pzq,144.85597,20200805,serial; see notes,MY16,3,,,
p054,C06,48h,10,15hHB101_20200813,DMSO,1,pzq,144.85597,20200805,serial; see notes,CB4856,3,,,
p054,C07,48h,10,15hHB101_20200813,DMSO,1,pzq,144.85597,20200805,serial; see notes,PD1074,3,,,
p054,C08,48h,10,15hHB101_20200813,DMSO,1,pzq,144.85597,20200805,serial; see notes,CX11314,3,,,
p054,C10,48h,10,15hHB101_20200813,DMSO,1,pzq,144.85597,20200805,serial; see notes,DL238,3,,,
p054,C11,48h,10,15hHB101_20200813,DMSO,1,pzq,144.85597,20200805,serial; see notes,MY16,3,,,
p054,D01,48h,10,15hHB101_20200813,DMSO,1,pzq,217.28395,20200805,serial; see notes,PD1074,3,,,
p054,D02,48h,10,15hHB101_20200813,DMSO,1,pzq,217.28395,20200805,serial; see notes,CX11314,3,,,
p054,D03,48h,10,15hHB101_20200813,DMSO,1,pzq,217.28395,20200805,serial; see notes,JU775,3,,,
p054,D04,48h,10,15hHB101_20200813,DMSO,1,pzq,217.28395,20200805,serial; see notes,DL238,3,,,
p054,D05,48h,10,15hHB101_20200813,DMSO,1,pzq,217.28395,20200805,serial; see notes,MY16,3,,,
p054,D06,48h,10,15hHB101_20200813,DMSO,1,pzq,217.28395,20200805,serial; see notes,CB4856,3,,,
p054,D07,48h,10,15hHB101_20200813,DMSO,1,pzq,217.28395,20200805,serial; see notes,PD1074,3,,,
p054,D08,48h,10,15hHB101_20200813,DMSO,1,pzq,217.28395,20200805,serial; see notes,CX11314,3,,,
p054,D10,48h,10,15hHB101_20200813,DMSO,1,pzq,217.28395,20200805,serial; see notes,DL238,3,,,
p054,D11,48h,10,15hHB101_20200813,DMSO,1,pzq,217.28395,20200805,serial; see notes,MY16,3,,,
p054,E01,48h,10,15hHB101_20200813,DMSO,1,pzq,325.92593,20200805,serial; see notes,PD1074,3,,,
p054,E02,48h,10,15hHB101_20200813,DMSO,1,pzq,325.92593,20200805,serial; see notes,CX11314,3,,,
p054,E03,48h,10,15hHB101_20200813,DMSO,1,pzq,325.92593,20200805,serial; see notes,JU775,3,,,
p054,E04,48h,10,15hHB101_20200813,DMSO,1,pzq,325.92593,20200805,serial; see notes,DL238,3,,,
p054,E05,48h,10,15hHB101_20200813,DMSO,1,pzq,325.92593,20200805,serial; see notes,MY16,3,,,
p054,E06,48h,10,15hHB101_20200813,DMSO,1,pzq,325.92593,20200805,serial; see notes,CB4856,3,,,
p054,E07,48h,10,15hHB101_20200813,DMSO,1,pzq,325.92593,20200805,serial; see notes,PD1074,3,,,
p054,E08,48h,10,15hHB101_20200813,DMSO,1,pzq,325.92593,20200805,serial; see notes,CX11314,3,,,
p054,E10,48h,10,15hHB101_20200813,DMSO,1,pzq,325.92593,20200805,serial; see notes,DL238,3,,,
p054,E11,48h,10,15hHB101_20200813,DMSO,1,pzq,325.92593,20200805,serial; see notes,MY16,3,,,
p054,F01,48h,10,15hHB101_20200813,DMSO,1,pzq,488.88889,20200805,serial; see notes,PD1074,3,,,
p054,F02,48h,10,15hHB101_20200813,DMSO,1,pzq,488.88889,20200805,serial; see notes,CX11314,3,,,
p054,F03,48h,10,15hHB101_20200813,DMSO,1,pzq,488.88889,20200805,serial; see notes,JU775,3,,,
p054,F04,48h,10,15hHB101_20200813,DMSO,1,pzq,488.88889,20200805,serial; see notes,DL238,3,,,
p054,F05,48h,10,15hHB101_20200813,DMSO,1,pzq,488.88889,20200805,serial; see notes,MY16,3,,,
p054,F06,48h,10,15hHB101_20200813,DMSO,1,pzq,488.88889,20200805,serial; see notes,CB4856,3,,,
p054,F07,48h,10,15hHB101_20200813,DMSO,1,pzq,488.88889,20200805,serial; see notes,PD1074,3,,,
p054,F08,48h,10,15hHB101_20200813,DMSO,1,pzq,488.88889,20200805,serial; see notes,CX11314,3,,,
p054,F10,48h,10,15hHB101_20200813,DMSO,1,pzq,488.88889,20200805,serial; see notes,DL238,3,,,
p054,F11,48h,10,15hHB101_20200813,DMSO,1,pzq,488.88889,20200805,serial; see notes,MY16,3,,,
p054,G01,48h,10,15hHB101_20200813,DMSO,1,pzq,733.33333,20200805,serial; see notes,PD1074,3,,,
p054,G02,48h,10,15hHB101_20200813,DMSO,1,pzq,733.33333,20200805,serial; see notes,CX11314,3,,,
p054,G03,48h,10,15hHB101_20200813,DMSO,1,pzq,733.33333,20200805,serial; see notes,JU775,3,,,
p054,G04,48h,10,15hHB101_20200813,DMSO,1,pzq,733.33333,20200805,serial; see notes,DL238,3,,,
p054,G05,48h,10,15hHB101_20200813,DMSO,1,pzq,733.33333,20200805,serial; see notes,MY16,3,,,
p054,G06,48h,10,15hHB101_20200813,DMSO,1,pzq,733.33333,20200805,serial; see notes,CB4856,3,,,
p054,G07,48h,10,15hHB101_20200813,DMSO,1,pzq,733.33333,20200805,serial; see notes,PD1074,3,,,
p054,G08,48h,10,15hHB101_20200813,DMSO,1,pzq,733.33333,20200805,serial; see notes,CX11314,3,,,
p054,G10,48h,10,15hHB101_20200813,DMSO,1,pzq,733.33333,20200805,serial; see notes,DL238,3,,,
p054,G11,48h,10,15hHB101_20200813,DMSO,1,pzq,733.33333,20200805,serial; see notes,MY16,3,,,
p054,H01,48h,10,15hHB101_20200813,DMSO,1,pzq,1100,20200805,serial; see notes,PD1074,3,,,
p054,H02,48h,10,15hHB101_20200813,DMSO,1,pzq,1100,20200805,serial; see notes,CX11314,3,,,
p054,H03,48h,10,15hHB101_20200813,DMSO,1,pzq,1100,20200805,serial; see notes,JU775,3,,,
p054,H04,48h,10,15hHB101_20200813,DMSO,1,pzq,1100,20200805,serial; see notes,DL238,3,,,
p054,H05,48h,10,15hHB101_20200813,DMSO,1,pzq,1100,20200805,serial; see notes,MY16,3,,,
p054,H06,48h,10,15hHB101_20200813,DMSO,1,pzq,1100,20200805,serial; see notes,CB4856,3,,,
p054,H07,48h,10,15hHB101_20200813,DMSO,1,pzq,1100,20200805,serial; see notes,PD1074,3,,,
p054,H08,48h,10,15hHB101_20200813,DMSO,1,pzq,1100,20200805,serial; see notes,CX11314,3,,,
p054,H10,48h,10,15hHB101_20200813,DMSO,1,pzq,1100,20200805,serial; see notes,DL238,3,,,
p054,H11,48h,10,15hHB101_20200813,DMSO,1,pzq,1100,20200805,serial; see notes,MY16,3,,,
p055,A01,48h,10,15hHB101_20200813,DMSO,1,piperazine,0,20200805,serial; see notes,JU775,1,,,
p055,A02,48h,10,15hHB101_20200813,DMSO,1,piperazine,0,20200805,serial; see notes,CX11314,1,,,
p055,A03,48h,10,15hHB101_20200813,DMSO,1,piperazine,0,20200805,serial; see notes,PD1074,1,,,
p055,A04,48h,10,15hHB101_20200813,DMSO,1,piperazine,0,20200805,serial; see notes,CB4856,1,,,
p055,A05,48h,10,15hHB101_20200813,DMSO,1,piperazine,0,20200805,serial; see notes,MY16,1,,,
p055,A06,48h,10,15hHB101_20200813,DMSO,1,piperazine,0,20200805,serial; see notes,DL238,1,,,
p055,A07,48h,10,15hHB101_20200813,DMSO,1,piperazine,0,20200805,serial; see notes,JU775,1,,,
p055,A08,48h,10,15hHB101_20200813,DMSO,1,piperazine,0,20200805,serial; see notes,CX11314,1,,,
p055,A09,48h,10,15hHB101_20200813,DMSO,1,piperazine,0,20200805,serial; see notes,PD1074,1,,,
p055,A10,48h,10,15hHB101_20200813,DMSO,1,piperazine,0,20200805,serial; see notes,CB4856,1,,,
p055,A11,48h,10,15hHB101_20200813,DMSO,1,piperazine,0,20200805,serial; see notes,MY16,1,,,
p055,A12,48h,10,15hHB101_20200813,DMSO,1,piperazine,0,20200805,serial; see notes,DL238,1,,,
p055,B01,48h,10,15hHB101_20200813,DMSO,1,piperazine,28.97119,20200805,serial; see notes,JU775,1,,,
p055,B02,48h,10,15hHB101_20200813,DMSO,1,piperazine,28.97119,20200805,serial; see notes,CX11314,1,,,
p055,B03,48h,10,15hHB101_20200813,DMSO,1,piperazine,28.97119,20200805,serial; see notes,PD1074,1,,,
p055,B04,48h,10,15hHB101_20200813,DMSO,1,piperazine,28.97119,20200805,serial; see notes,CB4856,1,,,
p055,B05,48h,10,15hHB101_20200813,DMSO,1,piperazine,28.97119,20200805,serial; see notes,MY16,1,,,
p055,B06,48h,10,15hHB101_20200813,DMSO,1,piperazine,28.97119,20200805,serial; see notes,DL238,1,,,
p055,B07,48h,10,15hHB101_20200813,DMSO,1,piperazine,28.97119,20200805,serial; see notes,JU775,1,,,
p055,B08,48h,10,15hHB101_20200813,DMSO,1,piperazine,28.97119,20200805,serial; see notes,CX11314,1,,,
p055,B09,48h,10,15hHB101_20200813,DMSO,1,piperazine,28.97119,20200805,serial; see notes,PD1074,1,,,
p055,B10,48h,10,15hHB101_20200813,DMSO,1,piperazine,28.97119,20200805,serial; see notes,CB4856,1,,,
p055,B11,48h,10,15hHB101_20200813,DMSO,1,piperazine,28.97119,20200805,serial; see notes,MY16,1,,,
p055,B12,48h,10,15hHB101_20200813,DMSO,1,piperazine,28.97119,20200805,serial; see notes,DL238,1,,,
p055,C01,48h,10,15hHB101_20200813,DMSO,1,piperazine,43.45679,20200805,serial; see notes,JU775,1,,,
p055,C02,48h,10,15hHB101_20200813,DMSO,1,piperazine,43.45679,20200805,serial; see notes,CX11314,1,,,
p055,C03,48h,10,15hHB101_20200813,DMSO,1,piperazine,43.45679,20200805,serial; see notes,PD1074,1,,,
p055,C04,48h,10,15hHB101_20200813,DMSO,1,piperazine,43.45679,20200805,serial; see notes,CB4856,1,,,
p055,C05,48h,10,15hHB101_20200813,DMSO,1,piperazine,43.45679,20200805,serial; see notes,MY16,1,,,
p055,C06,48h,10,15hHB101_20200813,DMSO,1,piperazine,43.45679,20200805,serial; see notes,DL238,1,,,
p055,C07,48h,10,15hHB101_20200813,DMSO,1,piperazine,43.45679,20200805,serial; see notes,JU775,1,,,
p055,C08,48h,10,15hHB101_20200813,DMSO,1,piperazine,43.45679,20200805,serial; see notes,CX11314,1,,,
p055,C09,48h,10,15hHB101_20200813,DMSO,1,piperazine,43.45679,20200805,serial; see notes,PD1074,1,,,
p055,C10,48h,10,15hHB101_20200813,DMSO,1,piperazine,43.45679,20200805,serial; see notes,CB4856,1,,,
p055,C11,48h,10,15hHB101_20200813,DMSO,1,piperazine,43.45679,20200805,serial; see notes,MY16,1,,,
p055,C12,48h,10,15hHB101_20200813,DMSO,1,piperazine,43.45679,20200805,serial; see notes,DL238,1,,,
p055,D01,48h,10,15hHB101_20200813,DMSO,1,piperazine,65.18519,20200805,serial; see notes,JU775,1,,,
p055,D02,48h,10,15hHB101_20200813,DMSO,1,piperazine,65.18519,20200805,serial; see notes,CX11314,1,,,
p055,D03,48h,10,15hHB101_20200813,DMSO,1,piperazine,65.18519,20200805,serial; see notes,PD1074,1,,,
p055,D04,48h,10,15hHB101_20200813,DMSO,1,piperazine,65.18519,20200805,serial; see notes,CB4856,1,,,
p055,D05,48h,10,15hHB101_20200813,DMSO,1,piperazine,65.18519,20200805,serial; see notes,MY16,1,,,
p055,D06,48h,10,15hHB101_20200813,DMSO,1,piperazine,65.18519,20200805,serial; see notes,DL238,1,,,
p055,D07,48h,10,15hHB101_20200813,DMSO,1,piperazine,65.18519,20200805,serial; see notes,JU775,1,,,
p055,D08,48h,10,15hHB101_20200813,DMSO,1,piperazine,65.18519,20200805,serial; see notes,CX11314,1,,,
p055,D09,48h,10,15hHB101_20200813,DMSO,1,piperazine,65.18519,20200805,serial; see notes,PD1074,1,,,
p055,D10,48h,10,15hHB101_20200813,DMSO,1,piperazine,65.18519,20200805,serial; see notes,CB4856,1,,,
p055,D11,48h,10,15hHB101_20200813,DMSO,1,piperazine,65.18519,20200805,serial; see notes,MY16,1,,,
p055,D12,48h,10,15hHB101_20200813,DMSO,1,piperazine,65.18519,20200805,serial; see notes,DL238,1,,,
p055,E01,48h,10,15hHB101_20200813,DMSO,1,piperazine,97.77778,20200805,serial; see notes,JU775,1,,,
p055,E02,48h,10,15hHB101_20200813,DMSO,1,piperazine,97.77778,20200805,serial; see notes,CX11314,1,,,
p055,E03,48h,10,15hHB101_20200813,DMSO,1,piperazine,97.77778,20200805,serial; see notes,PD1074,1,,,
p055,E04,48h,10,15hHB101_20200813,DMSO,1,piperazine,97.77778,20200805,serial; see notes,CB4856,1,,,
p055,E05,48h,10,15hHB101_20200813,DMSO,1,piperazine,97.77778,20200805,serial; see notes,MY16,1,,,
p055,E06,48h,10,15hHB101_20200813,DMSO,1,piperazine,97.77778,20200805,serial; see notes,DL238,1,,,
p055,E07,48h,10,15hHB101_20200813,DMSO,1,piperazine,97.77778,20200805,serial; see notes,JU775,1,,,
p055,E08,48h,10,15hHB101_20200813,DMSO,1,piperazine,97.77778,20200805,serial; see notes,CX11314,1,,,
p055,E09,48h,10,15hHB101_20200813,DMSO,1,piperazine,97.77778,20200805,serial; see notes,PD1074,1,,,
p055,E10,48h,10,15hHB101_20200813,DMSO,1,piperazine,97.77778,20200805,serial; see notes,CB4856,1,,,
p055,E11,48h,10,15hHB101_20200813,DMSO,1,piperazine,97.77778,20200805,serial; see notes,MY16,1,,,
p055,E12,48h,10,15hHB101_20200813,DMSO,1,piperazine,97.77778,20200805,serial; see notes,DL238,1,,,
p055,F01,48h,10,15hHB101_20200813,DMSO,1,piperazine,146.66667,20200805,serial; see notes,JU775,1,,,
p055,F02,48h,10,15hHB101_20200813,DMSO,1,piperazine,146.66667,20200805,serial; see notes,CX11314,1,,,
p055,F03,48h,10,15hHB101_20200813,DMSO,1,piperazine,146.66667,20200805,serial; see notes,PD1074,1,,,
p055,F04,48h,10,15hHB101_20200813,DMSO,1,piperazine,146.66667,20200805,serial; see notes,CB4856,1,,,
p055,F05,48h,10,15hHB101_20200813,DMSO,1,piperazine,146.66667,20200805,serial; see notes,MY16,1,,,
p055,F06,48h,10,15hHB101_20200813,DMSO,1,piperazine,146.66667,20200805,serial; see notes,DL238,1,,,
p055,F07,48h,10,15hHB101_20200813,DMSO,1,piperazine,146.66667,20200805,serial; see notes,JU775,1,,,
p055,F08,48h,10,15hHB101_20200813,DMSO,1,piperazine,146.66667,20200805,serial; see notes,CX11314,1,,,
p055,F09,48h,10,15hHB101_20200813,DMSO,1,piperazine,146.66667,20200805,serial; see notes,PD1074,1,,,
p055,F10,48h,10,15hHB101_20200813,DMSO,1,piperazine,146.66667,20200805,serial; see notes,CB4856,1,,,
p055,F11,48h,10,15hHB101_20200813,DMSO,1,piperazine,146.66667,20200805,serial; see notes,MY16,1,,,
p055,F12,48h,10,15hHB101_20200813,DMSO,1,piperazine,146.66667,20200805,serial; see notes,DL238,1,,,
p055,G01,48h,10,15hHB101_20200813,DMSO,1,piperazine,220,20200805,serial; see notes,JU775,1,,,
p055,G02,48h,10,15hHB101_20200813,DMSO,1,piperazine,220,20200805,serial; see notes,CX11314,1,,,
p055,G03,48h,10,15hHB101_20200813,DMSO,1,piperazine,220,20200805,serial; see notes,PD1074,1,,,
p055,G04,48h,10,15hHB101_20200813,DMSO,1,piperazine,220,20200805,serial; see notes,CB4856,1,,,
p055,G05,48h,10,15hHB101_20200813,DMSO,1,piperazine,220,20200805,serial; see notes,MY16,1,,,
p055,G06,48h,10,15hHB101_20200813,DMSO,1,piperazine,220,20200805,serial; see notes,DL238,1,,,
p055,G07,48h,10,15hHB101_20200813,DMSO,1,piperazine,220,20200805,serial; see notes,JU775,1,,,
p055,G08,48h,10,15hHB101_20200813,DMSO,1,piperazine,220,20200805,serial; see notes,CX11314,1,,,
p055,G09,48h,10,15hHB101_20200813,DMSO,1,piperazine,220,20200805,serial; see notes,PD1074,1,,,
p055,G10,48h,10,15hHB101_20200813,DMSO,1,piperazine,220,20200805,serial; see notes,CB4856,1,,,
p055,G11,48h,10,15hHB101_20200813,DMSO,1,piperazine,220,20200805,serial; see notes,MY16,1,,,
p055,G12,48h,10,15hHB101_20200813,DMSO,1,piperazine,220,20200805,serial; see notes,DL238,1,,,
p055,H01,48h,10,15hHB101_20200813,DMSO,1,piperazine,330,20200805,serial; see notes,JU775,1,,,
p055,H02,48h,10,15hHB101_20200813,DMSO,1,piperazine,330,20200805,serial; see notes,CX11314,1,,,
p055,H03,48h,10,15hHB101_20200813,DMSO,1,piperazine,330,20200805,serial; see notes,PD1074,1,,,
p055,H04,48h,10,15hHB101_20200813,DMSO,1,piperazine,330,20200805,serial; see notes,CB4856,1,,,
p055,H05,48h,10,15hHB101_20200813,DMSO,1,piperazine,330,20200805,serial; see notes,MY16,1,,,
p055,H06,48h,10,15hHB101_20200813,DMSO,1,piperazine,330,20200805,serial; see notes,DL238,1,,,
p055,H07,48h,10,15hHB101_20200813,DMSO,1,piperazine,330,20200805,serial; see notes,JU775,1,,,
p055,H08,48h,10,15hHB101_20200813,DMSO,1,piperazine,330,20200805,serial; see notes,CX11314,1,,,
p055,H09,48h,10,15hHB101_20200813,DMSO,1,piperazine,330,20200805,serial; see notes,PD1074,1,,,
p055,H10,48h,10,15hHB101_20200813,DMSO,1,piperazine,330,20200805,serial; see notes,CB4856,1,,,
p055,H11,48h,10,15hHB101_20200813,DMSO,1,piperazine,330,20200805,serial; see notes,MY16,1,,,
p055,H12,48h,10,15hHB101_20200813,DMSO,1,piperazine,330,20200805,serial; see notes,DL238,1,,,
p056,A01,48h,10,15hHB101_20200813,DMSO,1,piperazine,0,20200805,serial; see notes,JU775,1,,,
p056,A02,48h,10,15hHB101_20200813,DMSO,1,piperazine,0,20200805,serial; see notes,CX11314,1,,,
p056,A03,48h,10,15hHB101_20200813,DMSO,1,piperazine,0,20200805,serial; see notes,PD1074,1,,,
p056,A04,48h,10,15hHB101_20200813,DMSO,1,piperazine,0,20200805,serial; see notes,CB4856,1,,,
p056,A05,48h,10,15hHB101_20200813,DMSO,1,piperazine,0,20200805,serial; see notes,MY16,1,,,
p056,A06,48h,10,15hHB101_20200813,DMSO,1,piperazine,0,20200805,serial; see notes,DL238,1,,,
p056,A08,48h,10,15hHB101_20200813,DMSO,1,piperazine,0,20200805,serial; see notes,CX11314,1,,,
p056,A09,48h,10,15hHB101_20200813,DMSO,1,piperazine,0,20200805,serial; see notes,PD1074,1,,,
p056,A10,48h,10,15hHB101_20200813,DMSO,1,piperazine,0,20200805,serial; see notes,CB4856,1,,,
p056,A11,48h,10,15hHB101_20200813,DMSO,1,piperazine,0,20200805,serial; see notes,MY16,1,,,
p056,A12,48h,10,15hHB101_20200813,DMSO,1,piperazine,0,20200805,serial; see notes,DL238,1,,,
p056,B01,48h,10,15hHB101_20200813,DMSO,1,piperazine,28.97119,20200805,serial; see notes,JU775,1,,,
p056,B02,48h,10,15hHB101_20200813,DMSO,1,piperazine,28.97119,20200805,serial; see notes,CX11314,1,,,
p056,B03,48h,10,15hHB101_20200813,DMSO,1,piperazine,28.97119,20200805,serial; see notes,PD1074,1,,,
p056,B04,48h,10,15hHB101_20200813,DMSO,1,piperazine,28.97119,20200805,serial; see notes,CB4856,1,,,
p056,B05,48h,10,15hHB101_20200813,DMSO,1,piperazine,28.97119,20200805,serial; see notes,MY16,1,,,
p056,B06,48h,10,15hHB101_20200813,DMSO,1,piperazine,28.97119,20200805,serial; see notes,DL238,1,,,
p056,B08,48h,10,15hHB101_20200813,DMSO,1,piperazine,28.97119,20200805,serial; see notes,CX11314,1,,,
p056,B09,48h,10,15hHB101_20200813,DMSO,1,piperazine,28.97119,20200805,serial; see notes,PD1074,1,,,
p056,B10,48h,10,15hHB101_20200813,DMSO,1,piperazine,28.97119,20200805,serial; see notes,CB4856,1,,,
p056,B11,48h,10,15hHB101_20200813,DMSO,1,piperazine,28.97119,20200805,serial; see notes,MY16,1,,,
p056,B12,48h,10,15hHB101_20200813,DMSO,1,piperazine,28.97119,20200805,serial; see notes,DL238,1,,,
p056,C01,48h,10,15hHB101_20200813,DMSO,1,piperazine,43.45679,20200805,serial; see notes,JU775,1,,,
p056,C02,48h,10,15hHB101_20200813,DMSO,1,piperazine,43.45679,20200805,serial; see notes,CX11314,1,,,
p056,C03,48h,10,15hHB101_20200813,DMSO,1,piperazine,43.45679,20200805,serial; see notes,PD1074,1,,,
p056,C04,48h,10,15hHB101_20200813,DMSO,1,piperazine,43.45679,20200805,serial; see notes,CB4856,1,,,
